evaluation,generation,hypervolume
0,0,0.261362672152
1,0,0.274234959044
4,0,0.274630108715
7,0,0.280261487326
9,0,0.294210600505
17,0,0.294292957103
19,0,0.31031741745
24,0,0.310551658008
26,0,0.31055287149
35,0,0.311017294876
37,0,0.311179519475
38,0,0.311179675208
40,0,0.311354971444
51,0,0.311356813072
55,0,0.31147754353
59,0,0.311561001477
60,1,0.311588274892
63,1,0.311589359599
67,1,0.312483068837
77,2,0.312538909117
94,4,0.312538913063
115,6,0.312558062288
127,7,0.313762240394
142,9,0.313771384404
147,9,0.321485027454
148,9,0.321549666143
162,11,0.321553137044
176,12,0.321926884381
199,14,0.322056027267
243,19,0.322057652157
261,21,0.322997686148
299,24,0.331516793792
449,39,0.331523143616
476,42,0.331523387709
605,55,0.331667494162
615,56,0.332816359695
689,63,0.332823334156
694,64,0.33301433129
716,66,0.333142114714
731,68,0.333937678704
954,90,0.334205209553
1062,101,0.334215855392
1071,102,0.335712031173
1085,103,0.342090455138
1114,106,0.342092553499
1142,109,0.342778851692
1355,130,0.342834978197
1463,141,0.342872416083
1557,150,0.342887067889
1593,154,0.342909014052
1890,184,0.342952792745
2253,220,0.342971789122
2471,242,0.342977168298
2622,257,0.345870240392
2925,287,0.345870548304
3254,320,0.345889485432
3334,328,0.345891077727
3714,366,0.346046154667
3772,372,0.346048898678
3891,384,0.34613547004
4027,397,0.346621260677
4206,415,0.346663453409
4384,433,0.346664188765
4451,440,0.346941036312
4888,483,0.346941125671
5793,574,0.35163773219
5954,590,0.351752546232
6464,641,0.354654498728
7382,733,0.354661879032
7546,749,0.354785055365
7795,774,0.355209144422
7933,788,0.355214698369
8428,837,0.35523480982
8932,888,0.355399459778
9249,919,0.355420975789
9555,950,0.355427377244
9742,969,0.35543666573
9957,990,0.355468409083
10399,1034,0.355478872927
10969,1091,0.355483639541
11325,1127,0.356110645654
13780,1373,0.356147260259
14100,1405,0.356171334566
15371,1532,0.356240077292
18437,1838,0.356246441874
18747,1869,0.356248154067
23267,2321,0.361715712246
23282,2323,0.362165149076
25101,2505,0.364130976915
25251,2520,0.364175777496
25573,2552,0.369273898444
29589,2953,0.369275178513
29678,2962,0.369353140885
34242,3419,0.369411850037
36654,3660,0.369422817059
41167,4111,0.369479956255
43578,4352,0.369522810423
45635,4558,0.369526578532
47513,4746,0.369536351628
47653,4760,0.369565578465
48073,4802,0.369660671514
48856,4880,0.369710256472
49471,4942,0.369721644701
50808,5075,0.369751308746
52061,5201,0.369754052038
53899,5384,0.369772751641
54021,5397,0.369772787515
57231,5718,0.369815235928
62136,6208,0.369824000185
67279,6722,0.369827499822
67318,6726,0.369910456423
68170,6812,0.369916477345
68213,6816,0.370024145544
70416,7036,0.370025352415
70954,7090,0.370035977356
71261,7121,0.370158246291
75692,7564,0.370177733957
75702,7565,0.370197922099
78028,7797,0.3702034578
82482,8243,0.370293901781
83997,8394,0.370294680142
93135,9308,0.370302249856
96749,9669,0.370304248771
97871,9782,0.370401048606
99051,9900,0.370410633568
99832,9978,0.37098497648
100000,9995,0.37098497648
