evaluation,generation,hypervolume
0,0,0.245041164585
1,0,0.2616141913
2,0,0.261635641429
4,0,0.26747397916
5,0,0.268040946546
8,0,0.269975755981
11,0,0.27394798062
13,0,0.28802370129
16,0,0.288057834416
24,0,0.294839413981
27,0,0.295327064429
31,0,0.295518465556
33,0,0.310003546974
36,0,0.310300813318
37,0,0.310880193675
57,0,0.311303644939
59,0,0.311669560921
60,1,0.311706061392
63,1,0.31190671766
68,1,0.332160062913
71,2,0.332164649798
76,2,0.332186262904
105,5,0.332287520734
134,8,0.332553950314
142,9,0.332631531602
155,10,0.332854419355
177,12,0.332920666437
207,15,0.332930734458
234,18,0.332978031166
242,19,0.332987301573
249,19,0.33325086029
266,21,0.33364511178
271,22,0.333661842932
284,23,0.333718096062
315,26,0.333724452935
395,34,0.333810409191
399,34,0.333828703583
453,40,0.333851472788
496,44,0.333868815652
514,46,0.333898324292
534,48,0.335186078277
593,54,0.335442222084
870,82,0.335644734568
1262,121,0.335713664512
1356,130,0.335715169956
1866,181,0.350281867072
2002,195,0.350703606744
2045,199,0.351693687496
2094,204,0.351701292083
2116,206,0.351751734479
2388,233,0.351776417628
2690,264,0.352012368628
3129,307,0.352075789283
3652,360,0.352097301309
3693,364,0.352148405956
3832,378,0.352396018309
4233,418,0.356804399924
4503,445,0.356813821953
4567,451,0.356814432701
4727,467,0.356819471157
4844,479,0.356866530489
5058,500,0.356870632253
5634,558,0.356934719143
6045,599,0.3569350472
6623,657,0.356937804993
6676,662,0.356940937514
6835,678,0.356946677627
7428,737,0.368760899004
7515,746,0.368897291221
8299,824,0.368897661234
9743,969,0.36899368145
11309,1125,0.36902050894
12339,1228,0.369062317147
15759,1570,0.369072696223
16079,1602,0.369151764516
17112,1706,0.369162059441
17804,1775,0.369444395403
20917,2086,0.369471049215
21292,2124,0.369533198679
29285,2923,0.369610594352
30571,3052,0.36965239998
32026,3197,0.369655856575
32309,3225,0.370296758277
32353,3230,0.370315856294
32924,3287,0.372750109182
36667,3661,0.37275034767
40198,4014,0.372796152304
41829,4177,0.372806268817
42075,4202,0.373906272786
45823,4577,0.373911342341
49449,4939,0.374082799647
59308,5925,0.374213431896
70782,7073,0.374407789225
100000,9995,0.374407789225
