evaluation,generation,hypervolume
0,0,0.292670835243
4,0,0.297453769481
12,0,0.300481761953
23,0,0.314034007427
40,0,0.316109267202
56,0,0.31817952834
163,11,0.320222129141
328,27,0.320936990806
366,31,0.32182562332
410,36,0.32660715801
413,36,0.326615191766
416,36,0.328740541423
420,37,0.329344507331
612,56,0.329544286094
644,59,0.331160720284
658,60,0.331207414822
679,62,0.334962300501
1698,164,0.335013937874
1826,177,0.33506280092
2433,238,0.336024289156
2740,269,0.341927750721
2763,271,0.341962702757
2930,288,0.342051815033
4420,437,0.351189198937
5346,529,0.351194673469
5692,564,0.351223918387
6312,626,0.353993995418
6502,645,0.354214442351
6647,659,0.354305845996
6688,663,0.354307944076
6851,680,0.355836323342
7564,751,0.355883008228
8461,841,0.355889071734
8463,841,0.356029199914
8699,864,0.356095023218
9178,912,0.356121829554
9588,953,0.35616833454
10411,1036,0.356171653511
10695,1064,0.35707880248
11271,1122,0.357225841131
11698,1164,0.357238463084
12634,1258,0.357293793638
12644,1259,0.357564961169
13277,1322,0.358555970365
14637,1458,0.358564354497
15924,1587,0.358574568964
16144,1609,0.358628071377
16387,1633,0.358663259746
19368,1931,0.358742320108
20230,2018,0.358784553517
20615,2056,0.35878551339
23132,2308,0.358806397039
24605,2455,0.358878460674
24676,2462,0.358946545747
30488,3043,0.358968664216
32111,3206,0.360214990477
36079,3602,0.360287469791
44048,4399,0.360298360799
44859,4480,0.360314742921
50521,5047,0.360317390247
56532,5648,0.360358945148
61344,6129,0.360459408426
67549,6749,0.360517494177
69652,6960,0.360937743394
70550,7050,0.361049675965
75758,7570,0.361444553202
82878,8282,0.362637036293
85096,8504,0.362638548639
90308,9025,0.368169637356
91453,9140,0.378103063527
95756,9570,0.378135417949
98492,9844,0.378463486531
100000,9995,0.378463486531
