evaluation,generation,hypervolume
0,0,0.117769074221
1,0,0.133348053388
2,0,0.133360988221
3,0,0.136609288747
4,0,0.143081394319
6,0,0.147129549481
7,0,0.14719424649
8,0,0.148511982305
9,0,0.148706396886
11,0,0.148753742985
13,0,0.149062585035
15,0,0.14974552926
16,0,0.149748075133
18,0,0.149751551432
20,0,0.155907864359
23,0,0.156041439726
24,0,0.156041711257
26,0,0.156458226228
28,0,0.156458838846
29,0,0.156467261075
32,0,0.156484206611
37,0,0.159192734658
41,0,0.162428555779
42,0,0.162481500233
49,0,0.162528903979
50,0,0.16307672807
60,1,0.163076998473
61,1,0.163149606064
63,1,0.166058538039
69,1,0.166076955726
70,2,0.166081422257
82,3,0.16608450494
83,3,0.16609791848
92,4,0.166128828066
100,5,0.166177583903
102,5,0.166186400101
103,5,0.16629899126
106,5,0.166393369301
111,6,0.16639738599
112,6,0.166397531688
116,6,0.166408589089
117,6,0.166422109317
119,6,0.166468765043
122,7,0.166677576419
129,7,0.166677751916
133,8,0.166758568949
135,8,0.166758584543
141,9,0.166758600014
152,10,0.166759119622
153,10,0.166807252707
154,10,0.166809057916
157,10,0.166809205863
158,10,0.166823126869
165,11,0.168089598475
167,11,0.168090295953
168,11,0.168090297531
172,12,0.168090437018
174,12,0.168091754173
178,12,0.168152192841
183,13,0.168158413719
185,13,0.168186356525
186,13,0.168274274374
191,14,0.168284064704
200,15,0.170347905204
204,15,0.170348586206
212,16,0.170348771885
228,17,0.170373340725
245,19,0.170425744064
246,19,0.170499515014
249,19,0.170526877485
251,20,0.170526903576
256,20,0.170527620686
299,24,0.170527955926
317,26,0.170528001703
331,28,0.170528036434
335,28,0.172262900048
340,29,0.172263946248
341,29,0.172311372386
347,29,0.1723171098
364,31,0.172341972638
378,32,0.17234204449
387,33,0.172342615134
395,34,0.174856238493
421,37,0.175255576023
431,38,0.175255582694
443,39,0.175277540171
450,40,0.17538230146
458,40,0.175383928076
476,42,0.175395246053
487,43,0.175425925922
488,43,0.175426212332
501,45,0.175427623474
507,45,0.175449980749
516,46,0.175452851398
520,47,0.175452940864
531,48,0.175453018999
544,49,0.175462247751
606,55,0.175491082485
608,55,0.175491285837
616,56,0.175491289529
621,57,0.175506070219
644,59,0.175509166282
652,60,0.175624043352
661,61,0.17562429262
695,64,0.175624391539
717,66,0.175625008496
733,68,0.175642149373
739,68,0.175648191426
743,69,0.175648200131
745,69,0.17586661416
755,70,0.175869108069
758,70,0.175882896159
761,71,0.175907492732
763,71,0.175909277405
791,74,0.175909296987
809,75,0.175909444141
861,81,0.175912073193
877,82,0.177720168101
915,86,0.177770610087
932,88,0.177770627299
943,89,0.177770644711
1003,95,0.177770733466
1010,96,0.177770794509
1029,97,0.177825226223
1049,99,0.17782523863
1052,100,0.177825496921
1065,101,0.177825521997
1096,104,0.17790241768
1100,105,0.177916591851
1103,105,0.177944127743
1131,108,0.177944139952
1132,108,0.177945197318
1149,109,0.177947452062
1181,113,0.178180897669
1194,114,0.178181157818
1208,115,0.178181411825
1213,116,0.178181532756
1216,116,0.178181823168
1243,119,0.178184235771
1259,120,0.178184252936
1296,124,0.178197009377
1327,127,0.178201820316
1335,128,0.17820182637
1352,130,0.17832314666
1360,131,0.178392394055
1370,132,0.178392504566
1376,132,0.178392573487
1382,133,0.178430883212
1396,134,0.178431122322
1446,139,0.178431166832
1451,140,0.178431909539
1520,147,0.178432351312
1521,147,0.178442874781
1530,148,0.178443157179
1562,151,0.178443533283
1566,151,0.178460698094
1571,152,0.17846343601
1577,152,0.178517595703
1579,152,0.178517607315
1586,153,0.178517842709
1593,154,0.178517897722
1622,157,0.178518591456
1640,159,0.178518600635
1646,159,0.178531973659
1669,161,0.17853206802
1670,162,0.178532085608
1710,166,0.178532085667
1742,169,0.178532515067
1748,169,0.178532661595
1767,171,0.178532822046
1769,171,0.178533179947
1777,172,0.178533280986
1807,175,0.178533284341
