evaluation,generation,hypervolume
0,0,0.0373278413422
1,0,0.0388384057943
2,0,0.0424075393519
3,0,0.0433667430217
4,0,0.0437461021007
5,0,0.0447474557991
6,0,0.0447481216837
7,0,0.0452468659265
8,0,0.045249893306
10,0,0.0482241418645
11,0,0.0502552065094
14,0,0.0503583776839
18,0,0.050445462436
19,0,0.0504459089924
20,0,0.0511082778987
21,0,0.0511784497949
22,0,0.0511791368714
25,0,0.0512458037944
26,0,0.0512900180069
27,0,0.051290102315
28,0,0.0512925288482
29,0,0.0518240505926
30,0,0.0518832626216
31,0,0.0528831758156
33,0,0.0528991623109
34,0,0.0529056196763
36,0,0.0529063789373
40,0,0.0529211073609
41,0,0.0529312773923
46,0,0.0529312824139
47,0,0.0529582167455
51,0,0.0529587909284
58,0,0.0530181778684
61,1,0.0530183163943
63,1,0.0530189384033
64,1,0.053030371166
71,2,0.0530304031702
73,2,0.0530305161885
74,2,0.0530305166178
76,2,0.0531347888849
79,2,0.0531513468216
81,3,0.0531532307299
88,3,0.0531533346769
89,3,0.053167204205
95,4,0.0531780970144
96,4,0.0531834494967
98,4,0.0531870456657
110,6,0.0531874226173
113,6,0.0531875495753
118,6,0.0531878160937
123,7,0.0531895928284
124,7,0.0541466572248
131,8,0.0541503834894
134,8,0.0541504254412
139,8,0.0541861737853
140,9,0.0548401758034
141,9,0.0550880102212
142,9,0.0551329389965
151,10,0.0551346233738
152,10,0.0551357393836
159,10,0.0551463371664
160,11,0.0551467295356
166,11,0.0553294675187
176,12,0.0554462507972
181,13,0.0554462528944
185,13,0.0554462609072
190,14,0.0554488163967
191,14,0.0554871611603
194,14,0.0554871672045
200,15,0.0554871713911
202,15,0.0555093502255
204,15,0.0555095646107
207,15,0.0570283960792
209,15,0.0570283961344
210,16,0.0570285391895
212,16,0.0570286323445
213,16,0.058064829448
220,17,0.0580652455768
221,17,0.0580685171293
231,18,0.0580958250026
233,18,0.0580972211901
240,19,0.0580973331203
242,19,0.0581277911988
243,19,0.0581515597446
247,19,0.0581542099455
248,19,0.0581994412078
249,19,0.0581994463704
250,20,0.0582204293976
252,20,0.0582540225162
253,20,0.0582540360063
254,20,0.058254041366
255,20,0.0582833572813
256,20,0.0586544966659
262,21,0.058654504852
264,21,0.0586562045922
268,21,0.0586739809411
276,22,0.0587552013828
279,22,0.0587553035552
284,23,0.0587875962483
285,23,0.0587894366107
287,23,0.0588173355157
292,24,0.0588704541566
300,25,0.0592868754941
305,25,0.0592883867121
306,25,0.0592888705263
307,25,0.0593108471292
314,26,0.0601203644847
315,26,0.0601400968017
316,26,0.0602310695421
322,27,0.0602524409518
326,27,0.0602681140248
330,28,0.0602720362458
331,28,0.0602720689599
334,28,0.0603737665316
340,29,0.0604072654121
343,29,0.0604072654122
348,29,0.0604170403744
358,30,0.0611394319443
361,31,0.0611401815135
364,31,0.061140412183
370,32,0.0611415930831
388,33,0.0611868347001
391,34,0.0611868368886
396,34,0.0612166606225
398,34,0.0612166622747
411,36,0.0612166625527
417,36,0.0612409062557
424,37,0.0612409098784
438,38,0.0612487988773
442,39,0.061248800421
443,39,0.0613143047056
445,39,0.0613144440211
451,40,0.0613144456536
459,40,0.0613145203544
464,41,0.0613145227247
481,43,0.0613146451899
482,43,0.0614947783878
484,43,0.0615152905032
486,43,0.0615773112329
493,44,0.0615773770012
496,44,0.0617345654019
500,45,0.0617345900126
508,45,0.0617346126955
510,46,0.0617347449482
518,46,0.0617347612607
533,48,0.0617803415688
539,48,0.0617806771178
545,49,0.0617811944985
547,49,0.0618139255304
550,50,0.0618189678336
556,50,0.0618347883221
573,52,0.061834788334
574,52,0.0618347888398
591,54,0.0618435043117
598,54,0.0618630810156
602,55,0.0618631266607
619,56,0.061876829318
623,57,0.0618822762688
629,57,0.0618823519354
640,59,0.061882434444
644,59,0.0618824375413
648,59,0.0619001003536
651,60,0.0619126431943
655,60,0.0619130220743
656,60,0.0619194817869
673,62,0.0619198992162
675,62,0.0619199001511
693,64,0.0619211435824
694,64,0.0619230629871
703,65,0.0619230630306
707,65,0.0619230824622
708,65,0.0619233807775
718,66,0.0619233843937
730,68,0.0619240432174
742,69,0.0619370961585
753,70,0.0619372195585
755,70,0.0619372454676
775,72,0.0619372455045
783,73,0.0619511357625
807,75,0.0619511358194
816,76,0.0619511372641
827,77,0.0619537654091
833,78,0.0619540002946
847,79,0.0619540018384
855,80,0.0619553105624
860,81,0.061960411077
893,84,0.0619604144506
943,89,0.0619639525223
946,89,0.0619639730077
950,90,0.0619652150229
951,90,0.0620395502474
961,91,0.0621673880495
969,91,0.0622570023533
982,93,0.0622580262708
997,94,0.0622580262886
1009,95,0.0622580352565
1028,97,0.0622636888903
1030,98,0.0622637337281
1034,98,0.0622639082952
1035,98,0.0622639130891
1043,99,0.0622642849036
1046,99,0.0622708112992
1050,100,0.0624771826259
1051,100,0.062477461888
1054,100,0.0624774620611
1061,101,0.062477467197
1075,102,0.0624774706592
1078,102,0.0624818971916
1084,103,0.06248281147
1092,104,0.0624828320712
1093,104,0.0624828320746
1110,106,0.0624828325155
1122,107,0.0625164622502
1127,107,0.0625164647011
1162,111,0.0625166218779
1168,111,0.0625166220997
1172,112,0.0625166292825
1176,112,0.0625166294002
1185,113,0.0625296875642
1187,113,0.0625489150757
1196,114,0.062584748062
1208,115,0.0625848074305
1210,116,0.0625848075239
1214,116,0.0625850254129
1235,118,0.0625857821028
1238,118,0.0626344653086
1240,119,0.0626345099699
1242,119,0.0626576365423
1250,120,0.0626576365889
1256,120,0.0626814625614
1258,120,0.0626814628848
1268,121,0.0626814679582
1279,122,0.0626814683588
1281,123,0.0626814683935
1296,124,0.0626818173602
1338,128,0.0626818270594
1350,130,0.0627192175933
1353,130,0.0627193114227
1359,130,0.0627193204493
1373,132,0.062719322141
1379,132,0.0627193242816
1386,133,0.0627193359154
1388,133,0.0627206278697
1392,134,0.0627206280344
1398,134,0.0627221355142
