evaluation,hypervolume
0,0.234245100375
1,0.235353462246
4,0.235773616451
6,0.238311246352
13,0.244510061494
22,0.245029366143
25,0.245031273371
70,0.245175316599
103,0.245187434329
107,0.245545770178
129,0.246254752657
132,0.246682173462
134,0.246692027464
141,0.252925372411
150,0.25345353753
198,0.253601470628
231,0.253613798144
235,0.253978590873
257,0.25461261958
260,0.255051987974
262,0.257677770465
269,0.264114304017
278,0.264657037333
326,0.264808946388
359,0.264821618831
385,0.26530303333
388,0.265753717707
390,0.26842134832
399,0.269116299341
400,0.269150038349
402,0.269150081163
406,0.272212824068
426,0.272216070133
430,0.272217734114
434,0.27221879856
454,0.272865217916
487,0.27287821705
504,0.273188923914
506,0.274148227357
513,0.275331563619
516,0.275780199271
518,0.275789160969
527,0.275800701738
528,0.275834296349
530,0.275834339163
534,0.278883341211
554,0.278886587277
558,0.278888251258
562,0.278889315703
582,0.279055783166
634,0.279060094505
641,0.279063866251
644,0.279064406181
646,0.280588402812
655,0.281297646613
656,0.281299658794
658,0.281299701607
662,0.281849030246
682,0.281852276311
686,0.281853940292
710,0.28251366569
760,0.282830937191
769,0.284054440969
772,0.284518335551
774,0.286973213359
783,0.287695030888
784,0.28772970097
786,0.28895761712
790,0.291220916785
810,0.291222757181
814,0.291223188187
878,0.291224986658
888,0.291711837986
897,0.291892985065
900,0.292362413681
902,0.294232854074
911,0.294964222675
912,0.294999282805
914,0.296242119264
918,0.298532089262
938,0.298533929657
942,0.298534360664
1016,0.299027823148
1025,0.29902789531
1030,0.300681706094
1039,0.301420202253
1040,0.301421820348
1042,0.302563574989
1046,0.304878405759
1066,0.304880246155
1129,0.304880365517
1144,0.305379066843
1153,0.305379259953
1158,0.308190928151
1167,0.308922532851
1168,0.308924000835
1170,0.309279434677
1174,0.309303124088
1194,0.309304964484
1257,0.309305083846
1286,0.309318493974
1295,0.309330846615
1296,0.309332401968
1298,0.309868882316
1302,0.312208084261
1322,0.312209924657
1409,0.313485694309
1412,0.313969443773
1414,0.314249617101
1423,0.315007639602
1426,0.316326063671
1450,0.317933463283
1528,0.31844537533
1537,0.318445568441
1542,0.321331484509
1551,0.322082174607
1554,0.322448016025
1578,0.322465979762
1665,0.323754033238
1668,0.32424244911
1670,0.324274077737
1679,0.324292545968
1682,0.325273700857
1713,0.325419088464
1715,0.325462803814
1736,0.325893280434
1740,0.325894118665
1793,0.325894311776
1798,0.327797099121
1807,0.328558171862
1810,0.328928876504
1841,0.328929054774
1843,0.328929423043
1864,0.328930240819
1868,0.32893107905
1921,0.328945580153
1924,0.328951032684
1926,0.331902796329
1935,0.332670783683
1940,0.332670929175
1949,0.332688436448
1969,0.332691291317
1971,0.332692445561
1978,0.33269253212
1986,0.33269313491
1991,0.33284560654
1992,0.332856350467
1996,0.332857323247
1997,0.332859105866
2003,0.332859339133
2009,0.332861039029
2049,0.33414941102
2052,0.334637947891
2054,0.334648403462
2063,0.334660328231
2066,0.335638655101
2097,0.335784078622
2099,0.335827804693
2124,0.335982647932
2177,0.335984320289
2180,0.335992174596
2182,0.336991242174
2191,0.337764104294
2196,0.337764249786
2205,0.337786917119
2225,0.337790937165
2227,0.337792206614
2234,0.337792293173
2242,0.337792895963
2247,0.337946345985
2248,0.337955135461
2252,0.337956108241
2253,0.33795789086
2261,0.337957993437
2265,0.337959773145
2305,0.337973458163
2308,0.337985594056
2310,0.338855124001
2319,0.339634135506
2324,0.339634280998
2333,0.340353843162
2353,0.340565206374
2355,0.340610701227
2362,0.340610787785
2370,0.340611390576
2375,0.340766074812
2376,0.341213229117
2380,0.341214201897
2389,0.341214965413
2393,0.341216745121
2433,0.341221836149
2436,0.341224687586
2438,0.344231604397
2447,0.345013814349
2452,0.345013959841
2461,0.345716770841
2481,0.345930609276
2483,0.345976632083
2490,0.345976718642
2498,0.345977321432
2504,0.346429708854
2508,0.346430681634
2517,0.346431445149
2521,0.346433224858
2561,0.347787272334
2564,0.348300758161
2566,0.348319222604
2575,0.348414820499
2580,0.348414965991
2589,0.349367049118
2609,0.349580937815
2611,0.349626971343
2618,0.349627057902
2626,0.349627660692
2636,0.349790475236
2645,0.349791238752
2649,0.34979301846
2689,0.350111465376
2692,0.350339113705
2694,0.35307369955
2708,0.353077052338
2717,0.354040980222
2726,0.35443143041
2737,0.354647696749
2739,0.354694237417
2746,0.354694404074
2749,0.354694465747
2754,0.35469553707
2761,0.354700676127
2764,0.354865288591
2773,0.354866083824
2777,0.354880882519
2820,0.355942047116
2822,0.356888149349
2836,0.356891502137
2845,0.357859095471
2854,0.358252297138
2865,0.358469391161
2867,0.358516108371
2874,0.358516275028
2877,0.358516336701
2889,0.358521930052
2892,0.358687170237
2901,0.358688322455
2905,0.358703200708
2945,0.359025731934
2948,0.359656447308
2950,0.362426649256
2964,0.362430002045
2973,0.363407081323
2982,0.36380253835
2993,0.364021774366
2995,0.364068948453
3002,0.36406911511
3005,0.364069176783
3017,0.364074770135
3020,0.364241630048
3029,0.364242782266
3076,0.364956578575
3078,0.366491971311
3092,0.366495080825
3101,0.367477350095
3121,0.367697758048
3123,0.367745182105
3130,0.367745348762
3133,0.367745410435
3145,0.36795403275
3148,0.368121778856
3204,0.369161030174
3206,0.370079616816
3220,0.370082961098
3229,0.371068211442
3249,0.371289292542
3251,0.371336860178
3261,0.371336930714
3273,0.371547003012
3276,0.371715295174
3329,0.371715661953
3332,0.37364950513
3334,0.374561422651
3348,0.374564775439
3357,0.37555294624
3377,0.3757746868
3379,0.375822395096
3389,0.375822465632
3401,0.376034419826
3424,0.376034504667
3457,0.376365623954
3460,0.376748781658
3462,0.379592170942
3476,0.37959552373
3485,0.380592621287
3505,0.380816377572
3507,0.380864515813
3517,0.380864586349
3543,0.380865125158
3552,0.380865209999
3588,0.382818887729
3590,0.383267938593
3604,0.383271291381
3613,0.384269507226
3633,0.384493516028
3645,0.384493586564
3671,0.384494125373
3680,0.384494374514
3704,0.384526393535
3716,0.386447291074
3718,0.386469216065
3732,0.386472568854
3741,0.387470399211
3773,0.387470469746
3799,0.387471008556
3808,0.387579603522
3832,0.387725712346
3844,0.387780986073
3846,0.389334050307
3860,0.389336251065
3869,0.390338433954
3901,0.39033850449
3936,0.390447578335
3960,0.390594341287
3972,0.392530186903
3974,0.392541757636
3988,0.392545110425
3997,0.393534295344
4029,0.39353436588
4064,0.393642016263
4097,0.393980760891
4100,0.393985629456
4104,0.395256095233
4110,0.395791501129
4115,0.395793337045
4116,0.395798665534
4120,0.396376312736
4123,0.396377543814
4125,0.396395527839
4133,0.396397856384
4157,0.396398116249
4159,0.396399148443
4160,0.396464132221
4224,0.396634286648
4228,0.39857387368
4230,0.398585491854
4244,0.398588844643
4253,0.399579924371
4285,0.399579994907
4353,0.399629633313
4356,0.39966389747
4360,0.400951604804
4366,0.401494308944
4371,0.40149614486
4372,0.401501473348
4376,0.402086961469
4379,0.402088192547
4381,0.402117922846
4389,0.40212025139
4413,0.402120511255
4415,0.402121543449
4448,0.402124302949
4480,0.402297028244
4481,0.402297603938
4484,0.404133079378
4488,0.404142006786
4494,0.404513745385
4499,0.404515361061
4500,0.404520689549
4504,0.405110621427
4507,0.405111852505
4517,0.40511436475
4537,0.405263046622
4541,0.405263842641
4543,0.405264874835
4573,0.405794664385
4576,0.406245334903
4608,0.40641936693
4609,0.406420022551
4612,0.408420842231
4616,0.408429568874
4622,0.408431415834
4627,0.40843325175
4628,0.408438580238
4632,0.409017947962
4635,0.40901917904
4645,0.409021691285
4665,0.409170649289
4669,0.409171445307
4671,0.409172477501
4701,0.409703254915
4736,0.409878641671
4737,0.410227595775
4740,0.410232152775
4744,0.411540743707
4750,0.412092287744
4755,0.412093467047
4756,0.412098795536
4760,0.412693780861
4763,0.412695011939
4773,0.412697524184
4793,0.412699312472
4797,0.412700108491
4799,0.412701140684
4868,0.414490705443
4872,0.414494761522
4878,0.41449486313
4883,0.414496699046
4884,0.414502027534
4888,0.414569765957
4891,0.414570997035
4901,0.414573509281
4925,0.414574305299
4927,0.414575337493
4996,0.415274428951
5000,0.4163250681
5006,0.416880504246
5011,0.416881963809
5012,0.416887292298
5016,0.417486459138
5019,0.417487690216
5053,0.417489044497
5055,0.417491885326
5124,0.419251549317
5128,0.419255077375
5134,0.419255348238
5139,0.419257184154
5144,0.419728344767
5147,0.419730663825
5170,0.419731447764
5175,0.419731662859
5181,0.419733804634
5183,0.419736645463
5252,0.420763367002
5256,0.421096470697
5262,0.421655667663
5267,0.421657503578
5272,0.422260710881
5275,0.422263029939
5298,0.422263813879
5303,0.422264028974
5311,0.422267272496
5374,0.422267294541
5380,0.423607783922
5384,0.423610215311
5395,0.423611070168
5400,0.423611547052
5403,0.42361386611
5431,0.423614531165
5439,0.423617774688
5502,0.423617796733
5508,0.424245100391
5512,0.425087530284
5518,0.425649368601
5523,0.425651204516
5528,0.426257249573
5531,0.426259568631
5559,0.426260233686
5630,0.426260264513
5636,0.427383599986
5640,0.427385716929
5646,0.42738587898
5651,0.427387142936
5656,0.427389740571
5659,0.427392059629
5758,0.427392090456
5761,0.42745605042
5764,0.427462026463
5768,0.428796543288
5774,0.429359141389
5779,0.429360919204
5787,0.429363238262
5804,0.429578284929
5825,0.429584281822
5834,0.429684244791
5889,0.429840404461
5892,0.430312623094
5896,0.431650536541
5902,0.432214492616
5907,0.432216328531
5915,0.432218647589
5932,0.432434210849
5962,0.433617751459
6017,0.433973813409
6024,0.435308947111
6030,0.435871726536
6043,0.435874027971
6090,0.435892337684
6148,0.437973281583
6152,0.437976694686
6163,0.437978530601
6171,0.43798084966
6270,0.437980880487
6276,0.438815650382
6280,0.438816583295
6286,0.438816766128
6299,0.438820018895
6316,0.438820817159
6398,0.43882100124
6404,0.439521107993
6408,0.439521736737
6414,0.439521853583
6427,0.439524941741
6444,0.439525848288
6529,0.439525907068
6532,0.439529100316
6535,0.439529245929
6536,0.440766203766
6542,0.441335294846
6555,0.441338266413
6640,0.441341218704
6643,0.441341312705
6660,0.44171705368
6663,0.441717186487
6664,0.442085947088
6670,0.442656695689
6683,0.442660337846
6771,0.442660431847
6788,0.443272975641
6791,0.443273101802
6792,0.444033653985
6798,0.444605196872
6827,0.444605532626
6874,0.446301019902
6899,0.446301113903
6913,0.446301116015
6919,0.446301417652
6926,0.44801310948
6931,0.448013278807
6938,0.448013610246
6955,0.448013788223
6962,0.448013821064
6971,0.448017362081
7002,0.448032287505
7027,0.448032477503
7047,0.448032758806
7054,0.449482901874
7059,0.449483035242
7066,0.449483327586
7083,0.449483442413
7130,0.449499158076
7148,0.449499191057
7155,0.449499425438
7169,0.449545101979
7182,0.451460545153
7194,0.451460637633
7211,0.451460867054
7218,0.451460913514
7258,0.451480955623
7276,0.451480988604
7300,0.453471682265
7303,0.45347199163
7310,0.453475628239
7315,0.453475799531
7322,0.453476109643
7330,0.453477484203
7339,0.453477656023
7384,0.454140122523
7391,0.454140782995
7404,0.454141968181
7425,0.454501168979
7431,0.454501512025
7443,0.454501728834
7450,0.454502060274
7455,0.454597072481
7462,0.456205607908
7467,0.45620584772
7474,0.456206543938
7486,0.456207512761
7491,0.456208450946
7514,0.456228787262
7532,0.456228848672
7556,0.45623164105
7559,0.456231950414
7571,0.456232121705
7578,0.456232431818
7586,0.456233146873
7590,0.456234287391
7595,0.456234444893
7619,0.456235078603
7640,0.456237338099
7647,0.456237947079
7650,0.456242030595
7660,0.456243215782
7681,0.456246233865
7684,0.456246333617
7687,0.456246676664
7699,0.456246893473
7706,0.456247224912
7710,0.457544267335
7795,0.457586100976
7812,0.4575946946
7815,0.457594926964
7827,0.457594994194
7834,0.457595255552
7842,0.457596630112
7851,0.457596801932
7875,0.45759744309
7896,0.457818920509
7903,0.457819439235
7916,0.457820085171
7937,0.458142199177
7940,0.45815279041
7943,0.458153133456
7955,0.458153350265
7962,0.458153681705
7967,0.458249957614
7970,0.458251332174
7979,0.458251449661
7986,0.458394399979
7998,0.459210381957
8003,0.459211194935
8024,0.459215598757
8031,0.459216232135
8034,0.459220249538
8039,0.459329645228
8044,0.459332242913
8051,0.459783213688
8068,0.459783750432
8071,0.459783897149
8090,0.459784055763
8131,0.459784523932
8152,0.459785429681
8162,0.459787254464
8167,0.459835386156
8172,0.459836141802
8179,0.460286746569
8193,0.460287523752
8196,0.460328062258
8199,0.460328405305
8211,0.460328622114
8218,0.460328953553
8226,0.460330328113
8235,0.460330445601
8242,0.460330982695
8254,0.460332071648
8259,0.460332884626
8280,0.461006117153
8300,0.4610089376
8307,0.461399916021
8321,0.461764194719
8324,0.461766356744
8327,0.46176669979
8339,0.461766916599
8346,0.461767248039
8351,0.46186361208
8354,0.461864142353
8363,0.461864259841
8370,0.462007339605
8382,0.462824065011
8387,0.462824877989
8408,0.462826767984
8423,0.462936263549
8428,0.462939083996
8441,0.463386582132
8452,0.465535081839
8455,0.465535213554
8474,0.465535342393
8482,0.465536716953
8491,0.46553683444
8515,0.465537647418
8556,0.465538559762
8577,0.465539105688
8580,0.465541298534
8583,0.465541641581
8595,0.46554185839
8602,0.46554218983
8610,0.465543329629
8619,0.465543425151
8626,0.465543910745
8638,0.466322252219
8643,0.466323065197
8664,0.466324029536
8679,0.466433353642
8697,0.466880151214
8738,0.466880717378
8747,0.466880861437
8771,0.466881586737
8792,0.466883725333
8826,0.466883763231
8828,0.466884296117
8875,0.466884403629
8899,0.466885641878
8920,0.466888163702
8940,0.466888712509
8956,0.466889163745
9003,0.466889186197
9022,0.466889886877
9027,0.466891085118
9048,0.466891312853
9081,0.46689160116
9092,0.466891715775
9095,0.46689185967
9114,0.466892012683
9131,0.46689201449
9138,0.467116437255
9150,0.467927683748
9155,0.467928626871
9191,0.468037386379
9223,0.468037502273
9242,0.468037599716
9259,0.468038427521
9304,0.468041000386
9324,0.468042398486
9338,0.468042405411
9340,0.46804313649
9351,0.468043314446
9370,0.468043535057
9378,0.468043540585
9432,0.468849641299
9452,0.468850435869
9479,0.468850595306
9498,0.468850779166
9506,0.468850781688
9534,0.469338922506
9539,0.469339539845
9575,0.469447953914
9601,0.469806126054
9607,0.469806469101
9619,0.46980668591
9626,0.469807017349
9634,0.46982032916
9662,0.470845101302
9667,0.470845569197
9673,0.47187730357
9795,0.471877862927
9863,0.471877889096
9944,0.471878220868
9962,0.471878306316
9964,0.471878638087
9980,0.471878816089
9988,0.471879542754
9991,0.471879764195
10003,0.471879901823
10010,0.471880225115
10018,0.471880255348
10027,0.47188047849
10046,0.471881821885
10072,0.47188187418
10087,0.471882134971
10119,0.471882372684
10131,0.471882447143
10138,0.471882742854
10146,0.471882773086
10174,0.471883426254
10185,0.471891375108
10247,0.471891496616
10266,0.471891658029
10274,0.471891661915
10328,0.472699535175
10348,0.472700841387
10372,0.472700866338
10387,0.472700867758
10394,0.472701007724
10430,0.472701019952
10456,0.472701129248
10489,0.47270117816
10500,0.472701265208
10503,0.472701469143
10515,0.472701585425
10522,0.472701898415
10530,0.472701926006
10539,0.472701952511
10546,0.47270198333
10584,0.472702227763
10617,0.472702354081
10628,0.472702362552
10756,0.47270268042
10759,0.47270285415
10771,0.472702907954
10786,0.472703039534
10795,0.472703317484
10840,0.472703468413
10858,0.472703559292
10873,0.472703705942
10887,0.472703858806
10899,0.472703919874
10906,0.472704183389
10914,0.472704202886
10988,0.472705969064
11015,0.472706035859
11042,0.472706041387
11083,0.473165534715
11116,0.473166352133
11123,0.473236881963
11130,0.473468943714
