evaluation,hypervolume
0,0.25879923865
1,0.25966929886
2,0.262674105218
4,0.262760487668
6,0.265304210041
9,0.265455837305
13,0.267653215109
18,0.268027574979
40,0.271541821963
42,0.271551625307
44,0.271565155239
60,0.271566334903
71,0.271587826309
80,0.271593556441
103,0.271595280262
128,0.271600296366
129,0.27160633412
130,0.273140484619
132,0.273142108831
134,0.273177087417
137,0.273329305943
141,0.275552705029
146,0.275561672452
168,0.278626498611
170,0.278636301955
172,0.278649831887
188,0.278651011551
199,0.278672502957
231,0.278674501109
257,0.278684812626
258,0.278789389911
260,0.278792178382
262,0.278976785556
265,0.27913151748
269,0.281389776801
274,0.281773132422
296,0.283611876139
297,0.283612450233
298,0.283622253576
300,0.283635783508
316,0.283636963173
335,0.283643160322
359,0.283645158474
385,0.284199724105
386,0.287265662045
388,0.287266945832
390,0.287268051566
393,0.287413607771
402,0.287416034917
426,0.287425552054
428,0.289271612719
444,0.289272792384
463,0.28927897295
487,0.289280971102
513,0.289284967354
514,0.289286073653
516,0.289288059377
518,0.290499754182
521,0.290538539921
530,0.290917900893
552,0.292737109909
554,0.292746913252
556,0.292750338077
572,0.292751517742
591,0.29275779191
615,0.292759790062
641,0.292762282931
642,0.293765903906
644,0.293767408421
646,0.293800789747
649,0.293954716587
658,0.293964479139
680,0.293983606404
681,0.293984180498
682,0.293993983842
684,0.295857656835
719,0.295863853984
743,0.295865852136
769,0.295869848388
770,0.295870954687
772,0.295872940411
774,0.295908271189
777,0.295947056928
786,0.295967080221
808,0.296691417938
810,0.296701221282
812,0.296705548891
847,0.296711823059
871,0.296713821211
897,0.296716932417
898,0.296948660967
900,0.296950210779
902,0.296959762614
905,0.297114065276
914,0.297128469454
936,0.297686099602
938,0.297695902946
940,0.29958694417
975,0.299593218338
1025,0.299595886455
1026,0.299859670699
1028,0.299860934654
1030,0.300577695385
1033,0.300735108386
1042,0.30113730726
1064,0.30306819856
1068,0.304979092491
1071,0.304981749158
1079,0.304982524023
1103,0.304994187392
1153,0.305006472988
1154,0.305034750448
1156,0.305038239537
1158,0.306301977912
1161,0.306342168822
1170,0.306746981756
1192,0.308690656377
1196,0.310621762692
1199,0.310624419359
1207,0.310625194224
1280,0.310625760196
1281,0.31062803006
1282,0.310634306835
1284,0.31063574488
1286,0.311188806553
1289,0.31122704346
1298,0.311790691655
1320,0.31357683735
1324,0.314565527096
1327,0.314567503026
1355,0.314569594005
1408,0.314570159977
1409,0.314573116093
1410,0.314590866339
1412,0.314592685969
1414,0.314755011989
1417,0.314795880698
1426,0.315361988461
1448,0.317156100346
1452,0.318492498319
1455,0.318494474249
1483,0.318499592588
1537,0.318851766761
1538,0.318871859439
1540,0.31895950332
1542,0.321673447344
1545,0.321710685437
1554,0.322266140701
1580,0.322269349313
1583,0.322271325243
1611,0.322274464734
1665,0.322280352086
1666,0.323419021463
1668,0.323420379512
1670,0.323422278955
1673,0.323576454191
1682,0.323585863397
1708,0.32697365695
1711,0.326975377175
1791,0.326975946059
1793,0.326979135209
1794,0.326991572118
1796,0.326993178081
1798,0.327024618465
1801,0.327064697509
1810,0.327079293901
1832,0.327087137959
1836,0.327735408091
1919,0.327735976975
1921,0.327739309503
1922,0.328325467816
1924,0.328326659167
1929,0.328478035795
1938,0.328479222273
1960,0.32848471431
1964,0.331886618241
2049,0.331891259206
2050,0.33190395264
2052,0.331908543033
2054,0.333613256007
2058,0.333615466322
2066,0.334182359988
2068,0.334194568985
2079,0.334196895276
2087,0.3341970641
2093,0.334200488431
2095,0.334204612816
2105,0.334204777648
2123,0.334207478254
2131,0.33420947344
2177,0.334563857607
2178,0.334581514847
2180,0.334670030303
2182,0.337412249073
2186,0.337414459388
2196,0.337428691582
2207,0.337431017873
2211,0.337431434326
2215,0.337431898379
2221,0.337435535675
2223,0.337442125678
2233,0.33744229051
2251,0.337449299339
2259,0.337451294524
2296,0.337451311451
2305,0.337466420079
2306,0.337955513644
2308,0.337957910195
2310,0.338006341388
2314,0.338008527982
2322,0.338033262044
2335,0.338041408898
2342,0.338044872885
2343,0.338046374216
2344,0.338078265295
2349,0.338089030191
2361,0.338089195023
2387,0.338091942643
2424,0.339643133501
2433,0.339644773443
2434,0.339679636125
2436,0.33968316113
2438,0.340582761028
2452,0.34059565881
2463,0.340597985101
2467,0.340598401554
2470,0.340598404795
2471,0.340598868848
2477,0.340602506145
2479,0.340609096148
2507,0.340618160626
2515,0.340620238939
2561,0.341210982415
2562,0.344470150446
2564,0.344471771987
2570,0.34447327975
2578,0.344479357012
2591,0.344487503865
2598,0.34449092003
2599,0.344492421361
2605,0.344503186256
2624,0.344509606587
2643,0.344511070336
2689,0.344516007995
2690,0.344532755264
2692,0.34453691677
2694,0.347211684512
2698,0.347213894827
2713,0.347214055729
2719,0.347219917946
2723,0.347220602323
2727,0.347223993253
2728,0.347229164302
2733,0.347240142164
2763,0.347252363326
2771,0.347255625691
2817,0.347257265634
2818,0.347282181087
2820,0.347283409629
2822,0.34730419933
2834,0.347326306021
2847,0.347333823436
2855,0.347334903101
2856,0.347356265571
2861,0.347366903285
2899,0.347369734033
2945,0.347371734157
2946,0.347372495292
2948,0.347373977033
2954,0.34737455765
2975,0.347382704504
2983,0.347384704192
2989,0.34739552188
3019,0.347399080945
3027,0.347402018688
3073,0.34741051162
3074,0.347459169846
3076,0.347463951866
3078,0.349482916811
3082,0.349485127126
3097,0.349485288029
3103,0.349491150245
3107,0.349491834622
3110,0.34949185787
3111,0.3494952488
3117,0.349506226662
3147,0.349519934791
3201,0.349880279358
3202,0.349895576944
3204,0.349985485858
3210,0.350604966568
3213,0.351544687945
3215,0.351978903625
3225,0.35197963673
3228,0.351981447257
3231,0.351987309473
3235,0.353958988559
3239,0.353961676202
3245,0.353972570246
3275,0.353975235572
3329,0.354336538109
3330,0.354364371534
3332,0.354453886011
3338,0.355070533084
3341,0.356005876266
3343,0.35643811703
3353,0.356438850136
3356,0.356440660663
3359,0.356450961403
3380,0.356869216488
3394,0.356869479014
3397,0.356869648812
3403,0.356877105863
3410,0.356877309439
3417,0.356881117751
3427,0.357076186859
3457,0.357079998717
3458,0.357094899378
3460,0.357098553825
3466,0.357642766395
3469,0.358568165487
3471,0.358995920671
3481,0.358996653777
3484,0.358998464303
3487,0.359008746446
3508,0.359422542037
3522,0.359422804563
3525,0.359422974361
3531,0.359425435943
3538,0.359425639519
3546,0.359425829111
3555,0.359620568202
3585,0.359622539115
3586,0.36148919841
3588,0.3614903997
3602,0.361490630128
3615,0.361498043712
3622,0.361501488956
3629,0.36151138286
3667,0.361513857235
3713,0.362100846848
3714,0.365349208972
3716,0.365350360577
3742,0.365350503558
3743,0.365357584854
3757,0.365366917358
3795,0.365369309641
3841,0.365371003105
3842,0.365391378232
3844,0.365394908363
3850,0.365398433245
3853,0.365400639998
3855,0.365412306902
3865,0.365413040007
3868,0.365414850534
3871,0.365424437424
3892,0.365566966449
3909,0.365567136246
3915,0.365577366402
3922,0.365577569978
3930,0.36557775957
3939,0.365774676753
3969,0.365778996663
3970,0.365794728225
3972,0.365796115907
3974,0.365798403738
3978,0.365798819082
3999,0.365806965935
4003,0.365806995217
4007,0.365809987727
4013,0.365820949918
4051,0.365824180522
4097,0.365828629072
4098,0.365848335791
4100,0.365849564311
4127,0.365857081646
4135,0.365857164804
4136,0.365861440538
4141,0.365871821221
4179,0.365874447674
4225,0.36587722598
4226,0.365904288205
4228,0.365905441413
4255,0.365912671798
4264,0.365917831874
4269,0.365927184354
4353,0.365934789227
4356,0.365948187477
4358,0.365959871452
4362,0.365960202328
4366,0.365972098345
4369,0.365974848165
4370,0.365987907667
4375,0.366002545059
4383,0.366027834929
4390,0.366029684117
4391,0.366031185449
4392,0.366051090056
4395,0.366053321842
4397,0.366064086738
4481,0.366068012764
4482,0.366070582557
4484,0.366074897909
4490,0.366080671171
4493,0.366242511598
4495,0.366668914143
4505,0.366669539193
4508,0.366670687193
4511,0.366680987934
4532,0.367099289581
4555,0.367101979398
4570,0.367102168991
4579,0.367298896964
4609,0.367308911098
4610,0.367392602839
4612,0.367397806757
4618,0.367410302251
4621,0.367553232232
4623,0.367989966809
4633,0.367990699914
4636,0.367992510441
4645,0.367993952
4646,0.367994057608
4653,0.367994942598
4660,0.368417665361
4677,0.368417835158
4683,0.368451757532
4698,0.368451947124
4707,0.368650731148
4737,0.368663924031
4740,0.368685280534
4742,0.368743886384
4746,0.368746096699
4754,0.368768068731
4767,0.36877697483
4775,0.368778476162
4779,0.368779598913
4781,0.368790363809
4865,0.368792710513
4866,0.368948459497
4868,0.36895217688
4874,0.36895603231
4877,0.368958112149
4879,0.368969359381
4889,0.368970009122
4892,0.368971819649
4901,0.368973261208
4902,0.368973385778
4909,0.368974270767
4916,0.368975314681
4933,0.368975484479
4939,0.36901271078
4963,0.369020430626
4981,0.369374789925
4993,0.36937906772
4994,0.369496904001
4999,0.369497029602
5002,0.369505683877
5007,0.369512087171
5017,0.369512820276
5020,0.369514630803
5026,0.369514794265
5029,0.369516809711
5030,0.369516939283
5037,0.369517824273
5042,0.369518680972
5061,0.36951885077
5067,0.369557238015
5088,0.369557313307
5091,0.369561046332
5109,0.370023315914
5121,0.370026887122
5122,0.37003653909
5127,0.370036664692
5130,0.370041037031
5145,0.370041406682
5154,0.370041570143
5157,0.37004358559
5170,0.370044442289
5172,0.370284766322
5178,0.370284906061
5195,0.37030319159
5216,0.370303266882
5219,0.370504319712
5237,0.371041965954
5249,0.371046284299
5252,0.371078401925
5254,0.3710905529
5258,0.371090748323
5266,0.371102883929
5279,0.371114122982
5287,0.371115534931
5293,0.371126258599
5321,0.371126569034
5377,0.371128792489
5378,0.371136452907
5383,0.371136578509
5386,0.371137253026
5410,0.371137416487
5413,0.371139431934
5426,0.371140288634
5428,0.371568967553
5432,0.371580332298
5451,0.371582072739
5475,0.371784369744
5493,0.372319171376
5505,0.372323493121
5506,0.372335939946
5511,0.372336065547
5514,0.372337154206
5517,0.373218869824
5519,0.373662328781
5532,0.373664139308
5538,0.37366430277
5541,0.373666318216
5554,0.373667174916
5556,0.374097170166
5562,0.374097309905
5579,0.374101779866
5600,0.374101855158
5603,0.37430402981
5633,0.374668392839
5634,0.374689992238
5639,0.374690117839
5642,0.375402919235
5645,0.376352256892
5647,0.376790810284
5657,0.376791543389
5660,0.376793353916
5666,0.376793517378
5669,0.376795532824
5682,0.376796389524
5684,0.377220920523
5690,0.377221060263
5707,0.377226136403
5728,0.377226211695
5761,0.37722915841
5762,0.377237294641
5767,0.377237420242
5770,0.377240651407
5773,0.377994609946
5775,0.378427686903
5785,0.378428420009
5794,0.37842858347
5797,0.378430598917
5810,0.378431455617
5812,0.378851835
5818,0.378851974739
5835,0.37885432974
5856,0.378854405032
5862,0.37885671378
5871,0.378857129586
5889,0.378860322817
5890,0.381850282381
5892,0.381851483672
5918,0.381851701905
5919,0.381858897256
5933,0.381868791159
6017,0.38187034502
6018,0.381878759082
6023,0.381878884683
6050,0.381879048144
6066,0.381879978612
6074,0.38188003666
6091,0.381887959125
6112,0.381888034417
6145,0.381897113467
6148,0.38190881527
6150,0.381909628914
6154,0.381909824338
6158,0.381914524464
6162,0.381921793187
6167,0.381934885883
6175,0.38195959824
6183,0.381961010189
6189,0.381971733857
6217,0.381972197626
6273,0.381979088625
6276,0.382018106235
6278,0.382051781537
6282,0.382053991852
6289,0.382054312379
6290,0.382074620703
6303,0.382089350673
6311,0.382090852004
6345,0.382091346299
6354,0.382091579899
6362,0.382093435441
6401,0.382096850477
6402,0.382119212473
6407,0.382119338075
6410,0.382122375903
6415,0.382123108666
6425,0.382123329832
6434,0.382123493294
6435,0.382131047728
6438,0.382131051401
6458,0.382132099882
6475,0.382159988384
6496,0.382160511706
6499,0.382163162675
6529,0.382165718939
6530,0.382177522411
6535,0.382177648013
6538,0.382179490713
6543,0.382180980583
6553,0.382181109611
6562,0.382181273072
6565,0.382183288519
6578,0.382184145219
6580,0.382184413504
6586,0.382184553243
6624,0.382184628535
6658,0.382200599849
6663,0.382202653439
6669,0.383743016303
6675,0.383743532409
6681,0.383756452197
6690,0.383756615659
6693,0.38375987588
6706,0.38376073258
6708,0.384592422631
6714,0.384592647162
6731,0.384595866979
6752,0.384595942271
6758,0.384600896688
6767,0.384601312494
6786,0.384616089324
6791,0.384617913526
6803,0.384618358045
6809,0.384623176721
6818,0.384623340182
6821,0.384626600404
6834,0.384627457103
6836,0.384627803344
6842,0.384628027875
6880,0.384628103167
6911,0.384628322019
6914,0.384637011939
6919,0.384638299571
6931,0.384638576642
6933,0.384638782563
6937,0.384648380195
6940,0.384655625002
6946,0.384655788464
6949,0.384659048685
6962,0.384659905385
6970,0.384660129916
7008,0.384660205208
7041,0.384664047768
7046,0.384697595295
7047,0.384698521663
7050,0.38470157498
7054,0.384754517317
7055,0.384756904368
7057,0.384802176603
7063,0.384820302805
7065,0.384820523971
7068,0.384820530225
7074,0.384822125766
7075,0.384862336573
7078,0.384863315166
7083,0.384878035424
7098,0.384879083905
7115,0.384907235734
7136,0.384908099537
7139,0.384913099336
7169,0.384915669455
7175,0.384916137531
7193,0.384919535749
7196,0.384919749921
7202,0.384921067258
7211,0.384928303366
7214,0.384928591385
7226,0.384929988053
7243,0.384931894458
7264,0.384932758261
7267,0.384938372252
7297,0.384940779852
7300,0.384951532539
7302,0.384956630758
7314,0.384964917492
7327,0.384972065379
7336,0.38498191244
7357,0.384982039469
7369,0.38498208607
7378,0.384982450269
7386,0.384984220739
7425,0.384987910183
7430,0.385018852562
7431,0.385020257352
7437,0.385022065064
7438,0.385071542991
7441,0.385115313883
7447,0.385133440084
7449,0.385139800473
7452,0.385144361353
7458,0.385145956894
7459,0.385189866727
7462,0.38519084532
7467,0.385205565578
7470,0.385205839542
7476,0.385208415206
7482,0.385209811196
7520,0.385210674999
7523,0.385226181897
7551,0.385228402273
7554,0.385281367342
7559,0.385434866405
7571,0.385482644439
7573,0.386273255982
7577,0.386333898983
7586,0.386334062445
7589,0.386337322666
7602,0.386338179366
7610,0.386338403897
7648,0.386338479189
7654,0.386679762342
7663,0.386680178148
7681,0.386683112384
7687,0.386683710398
7705,0.386688750251
7708,0.386690202774
7714,0.38669130872
7715,0.386691665225
7723,0.386697205885
7726,0.38669749266
7732,0.386701415565
7776,0.386702279369
7779,0.386714164969
7801,0.386720348371
7807,0.386720984567
7809,0.386724855816
7815,0.386725642256
7821,0.386727169286
7831,0.386727349534
7842,0.386728788402
7851,0.386735849671
7854,0.386736642086
7860,0.38675530379
7861,0.386755720538
7864,0.386774463369
7907,0.386791977891
7937,0.38680173713
7940,0.386858215684
7942,0.386865405167
7953,0.386948981214
7954,0.386958967744
7973,0.386960036757
7976,0.389272022763
7994,0.389272087849
8002,0.389277430848
8009,0.389281358857
8018,0.389281611651
8026,0.389284374144
8065,0.389285371826
8068,0.389293436424
8070,0.389296722405
8082,0.389303625525
8101,0.389304762733
8103,0.38930572707
8104,0.389313176565
8122,0.38931324165
8130,0.389314311551
8137,0.389314677052
8154,0.389317659454
8194,0.389374536015
8199,0.38952694154
8211,0.38957437831
8213,0.390359212591
8217,0.390419525093
8226,0.390419688555
8229,0.390422948776
8242,0.390423805476
8250,0.390424030007
8267,0.390426113585
8288,0.390426188877
8303,0.390426604683
8322,0.390437739575
8327,0.390438295707
8354,0.390438459169
8357,0.39044022825
8370,0.39044108495
8378,0.390441124407
8395,0.390444062102
8414,0.390450916654
8416,0.390450991946
8450,0.390473852749
8455,0.390476697315
8463,0.390477147514
8469,0.390586110448
8473,0.390647133208
8482,0.39064729667
8485,0.390650772188
8498,0.390651628888
8500,0.390658940724
8506,0.390659165256
8523,0.390665264714
8544,0.390665340006
8550,0.391011644851
8569,0.391011880423
8578,0.391018803995
8583,0.391019881628
8597,0.39136976271
8601,0.391423803407
8610,0.391423966868
8613,0.391427429785
8626,0.391428286484
8628,0.391434703478
8651,0.391436456524
