evaluation,generation,hypervolume
0,0,0.00669608304441
1,0,0.00833982497079
2,0,0.00916505692199
3,0,0.0101556748532
4,0,0.010663502624
5,0,0.0108137343155
6,0,0.0110084222815
7,0,0.0111878578968
8,0,0.0116566371622
9,0,0.0121737042686
10,0,0.0123097838933
11,0,0.0123200987363
12,0,0.0128821143546
13,0,0.0130570339679
14,0,0.0130741419692
15,0,0.0136485715059
17,0,0.0137995221157
18,0,0.0139649539753
21,0,0.0139661071199
22,0,0.0139775912522
23,0,0.0140363288068
24,0,0.0140363321193
25,0,0.0142612751122
27,0,0.0146540465636
28,0,0.0147119954883
29,0,0.0147213768149
30,0,0.0147213965657
32,0,0.0147222087762
33,0,0.0149267033732
34,0,0.0149318083879
35,0,0.0149930361365
36,0,0.0149935896164
37,0,0.0149936286284
38,0,0.0150165767954
39,0,0.0154188145685
40,0,0.0154191688108
42,0,0.0154261907835
44,0,0.0154266720733
45,0,0.0154328178363
46,0,0.0156174251158
47,0,0.0156596483317
49,0,0.0156596486658
50,0,0.0156598681074
51,0,0.0156598814736
52,0,0.0156602069476
53,0,0.0156983285934
56,0,0.015709407465
58,0,0.0157297831578
59,0,0.0157297831977
62,1,0.015730298674
63,1,0.0157305750324
64,1,0.0157305751864
65,1,0.0158879326164
66,1,0.0158881445763
67,1,0.0158882079154
68,1,0.0158942877242
69,1,0.0158944102066
72,2,0.0159073391144
74,2,0.0159073489633
75,2,0.015907687949
76,2,0.0159080750943
78,2,0.0159524504039
79,2,0.015959492196
80,3,0.0159654502197
81,3,0.0159764797721
82,3,0.0159777225031
83,3,0.0162733053782
84,3,0.0162747805955
86,3,0.0162777915592
87,3,0.0162778113591
88,3,0.0162818647898
91,4,0.0164807776976
92,4,0.0164807776979
94,4,0.0164808054866
95,4,0.0165012642128
96,4,0.016503121749
98,4,0.0165061084288
101,5,0.0165062073384
102,5,0.0167745992332
103,5,0.0168432567702
104,5,0.0168532746883
106,5,0.0168532758387
110,6,0.0168949197841
111,6,0.0168950850275
114,6,0.0168958752035
116,6,0.0168980135753
120,7,0.0169098083624
121,7,0.0169109183011
122,7,0.0169118273816
124,7,0.0169130016171
126,7,0.0169130016173
127,7,0.0169131865677
128,7,0.0169132444292
131,8,0.0169132444301
132,8,0.0169259780492
134,8,0.0169259833828
135,8,0.0169274956043
136,8,0.0169276161326
139,8,0.0169300108183
141,9,0.0169315118116
142,9,0.0169403559534
143,9,0.0169542992675
146,9,0.0169542993953
148,9,0.0169900447535
151,10,0.0169900449092
152,10,0.0169931729327
153,10,0.0170027497588
154,10,0.0170027546438
156,10,0.0170035475425
160,11,0.0170234967558
161,11,0.0170391598041
163,11,0.0170395233935
164,11,0.017039528453
167,11,0.0170458697985
168,11,0.0170458774413
170,12,0.0170458776364
171,12,0.0170468468907
172,12,0.0170468470865
176,12,0.017096401803
178,12,0.017096404416
181,13,0.0170968535244
183,13,0.0170979924934
185,13,0.0171228697724
186,13,0.0171240565544
187,13,0.0171271094817
189,13,0.0171274942956
192,14,0.0173450117627
194,14,0.017345012333
195,14,0.0173470631852
199,14,0.0174139106003
200,15,0.017413910897
202,15,0.0174139139635
203,15,0.0174143431733
204,15,0.0174143444016
205,15,0.0174143445732
206,15,0.017414346814
207,15,0.0174144129481
208,15,0.0175192817881
210,16,0.0175236087716
211,16,0.0175268710968
212,16,0.0176073816679
213,16,0.0176073868295
215,16,0.0176074892057
217,16,0.0176077234106
220,17,0.0176077234106
227,17,0.0176085464203
228,17,0.0176085627632
230,18,0.0176089263548
237,18,0.0176099094926
242,19,0.0176099094932
243,19,0.0176099094963
245,19,0.0176099240068
246,19,0.0176103148819
248,19,0.0176127431312
252,20,0.0176129553483
255,20,0.0176130143896
257,20,0.0176187833417
258,20,0.0176188295729
259,20,0.0176188303007
261,21,0.0176188365469
262,21,0.0178733348547
263,21,0.0178733349964
265,21,0.0178739763398
266,21,0.0178765895995
268,21,0.0178765910199
271,22,0.0178765915192
272,22,0.0178874968796
273,22,0.0178876673352
275,22,0.0178885568088
276,22,0.0178887782747
277,22,0.0178926849053
278,22,0.0178927979131
279,22,0.0178940502647
281,23,0.0178940502647
282,23,0.0178940502793
283,23,0.0178940557108
286,23,0.0178942660754
290,24,0.0179005421849
291,24,0.0179005422542
292,24,0.0179007516092
293,24,0.017913892437
295,24,0.0179138939579
297,24,0.0179141648659
301,25,0.0179141695539
302,25,0.0179145702973
304,25,0.0179149618363
305,25,0.0179179520415
308,25,0.0179180347138
309,25,0.0179180354712
310,26,0.0179181132035
311,26,0.0179186659336
315,26,0.017918682979
319,26,0.0179190334353
320,27,0.0179194491039
321,27,0.0179454097483
322,27,0.0179454120657
323,27,0.0179464187604
326,27,0.0179574842522
327,27,0.0179686221487
330,28,0.0179687194787
333,28,0.0179687194789
334,28,0.0179724120356
335,28,0.0182042003003
336,28,0.0182062391035
338,28,0.0182063840209
340,29,0.0182064279508
341,29,0.0182093625515
342,29,0.0182093667771
343,29,0.0182093667771
344,29,0.0182125994716
347,29,0.0182130761446
350,30,0.0182130761749
351,30,0.0182136405706
354,30,0.0182136446573
357,30,0.0182136480154
362,31,0.0182139968767
364,31,0.0182151543867
365,31,0.018215154392
366,31,0.0182255734144
367,31,0.0182296343045
368,31,0.0182296792472
370,32,0.0182296793159
373,32,0.0182507409713
376,32,0.0184008174124
377,32,0.0184008319794
380,33,0.0184009313839
381,33,0.0184009635198
382,33,0.0184010673782
384,33,0.0184097928736
386,33,0.0184189347047
388,33,0.0184189652359
393,34,0.0184195661122
394,34,0.0184207123667
395,34,0.0184209550098
396,34,0.0184209643999
397,34,0.0184209800276
399,34,0.0184209800368
401,35,0.0184209800385
402,35,0.0184209800385
403,35,0.0184217692216
404,35,0.0184218810464
405,35,0.018421925488
407,35,0.0184219262368
413,36,0.0184219391342
414,36,0.0184232899904
415,36,0.0184232900078
417,36,0.0184233507341
418,36,0.018423351464
419,36,0.0184235108831
420,37,0.0184268136414
422,37,0.018427867434
423,37,0.0184278853316
424,37,0.0184278861657
426,37,0.0184347557378
431,38,0.0184347558712
432,38,0.0184347558713
435,38,0.0184347559226
438,38,0.0184347559348
440,39,0.0184352259287
449,39,0.0184352263858
452,40,0.0184352941151
453,40,0.0184352941153
455,40,0.018435295651
456,40,0.018435295651
464,41,0.0184353763156
467,41,0.0184355329945
468,41,0.018436380761
472,42,0.0184363812342
480,43,0.0184363996734
481,43,0.0184365310417
483,43,0.0184453000746
486,43,0.0184453863467
487,43,0.0184453863468
488,43,0.0184454222754
489,43,0.0184454241864
490,44,0.0184455130837
494,44,0.0184629293819
496,44,0.0184630095123
498,44,0.0184630106844
499,44,0.0184630106901
500,45,0.0184745246034
503,45,0.0184747022541
507,45,0.0184794233806
509,45,0.0184794236651
510,46,0.0184883939123
514,46,0.0184898636993
517,46,0.0184911313214
518,46,0.0184911313349
519,46,0.0185249936041
522,47,0.0185249936403
524,47,0.0185264834564
529,47,0.0185265838956
530,48,0.0185266089957
531,48,0.0185266090004
536,48,0.0185373446181
539,48,0.0185373446183
544,49,0.0185389964256
545,49,0.0185411772954
551,50,0.0185415999868
554,50,0.018546627998
555,50,0.0185468678737
556,50,0.0185468678738
560,51,0.0185483924681
562,51,0.0185484016298
565,51,0.0185509716836
567,51,0.0185512210373
570,52,0.0185512210442
572,52,0.0185512300802
574,52,0.0185512412498
575,52,0.0185512414672
580,53,0.0185512415405
581,53,0.0185512415406
583,53,0.0185512421146
589,53,0.018551468051
590,54,0.01855214466
597,54,0.0185521461237
598,54,0.0185551877607
602,55,0.0185552996264
604,55,0.018556202272
605,55,0.018556202272
609,55,0.0185562041912
613,56,0.0185788980642
614,56,0.018578937317
616,56,0.018578937317
617,56,0.0185789400836
619,56,0.0185789460673
620,57,0.0185790264501
622,57,0.0185798037624
625,57,0.0185798051777
628,57,0.0185798051777
633,58,0.0185798089009
636,58,0.0185798113183
638,58,0.0185798113577
640,59,0.0185798113582
645,59,0.0185802975184
646,59,0.0185802999082
647,59,0.0185803000883
650,60,0.0185803009076
655,60,0.0185830193238
656,60,0.0185835119294
669,61,0.0185835122548
674,62,0.0185838617722
675,62,0.0185887986031
679,62,0.0185890274029
683,63,0.0185902133768
684,63,0.0185902138742
686,63,0.0185902464899
693,64,0.0185902466129
701,65,0.0185902466137
704,65,0.0185902466992
713,66,0.0185902466993
715,66,0.0185902504497
716,66,0.0185922770487
718,66,0.0185922779316
722,67,0.0185922781575
724,67,0.0185922905057
725,67,0.0185922905791
738,68,0.0185923177549
739,68,0.0185923373989
745,69,0.0185939939785
746,69,0.0185939947497
751,70,0.0185941135112
753,70,0.0185953828614
754,70,0.0185953828872
759,70,0.0185954180388
760,71,0.0186215576906
761,71,0.0186215592795
764,71,0.0186215647005
766,71,0.0186215967654
777,72,0.018621634182
778,72,0.0186216341931
783,73,0.0186237576175
784,73,0.0186260787206
793,74,0.0186260953788
794,74,0.0186261006946
795,74,0.0186304594379
797,74,0.0186304594384
799,74,0.0186304594654
800,75,0.0186304594969
802,75,0.018635202532
803,75,0.018635249909
805,75,0.0186393429748
807,75,0.0186393659224
810,76,0.0186393660596
814,76,0.0186394552347
816,76,0.0186439455811
817,76,0.0186439510429
818,76,0.01864421868
823,77,0.018646105719
826,77,0.018646105719
828,77,0.0186461130042
829,77,0.018652008691
831,78,0.0186521150594
834,78,0.0186535516754
835,78,0.0186538234059
836,78,0.0186538234134
837,78,0.0186538312003
840,79,0.0186538579239
843,79,0.0186539775292
845,79,0.0187327049811
849,79,0.0187327124595
850,80,0.0187330843311
852,80,0.0187332149214
853,80,0.0187332274858
854,80,0.0187379526984
856,80,0.0187384837414
859,80,0.0187386821102
860,81,0.0187387462272
861,81,0.0187513196384
864,81,0.0187513196578
866,81,0.0187521628377
869,81,0.0187521647113
872,82,0.0187521735605
874,82,0.0187521954672
875,82,0.0187524184657
876,82,0.0187524185143
877,82,0.018752418548
879,82,0.0187524189189
880,83,0.0187613757653
881,83,0.0187613758221
882,83,0.0187803297386
884,83,0.0187804600839
885,83,0.0187805588985
890,84,0.0187820062776
894,84,0.0187827837345
895,84,0.0187828032292
898,84,0.0187828142361
904,85,0.0187834277881
907,85,0.0187834277977
908,85,0.0187834282276
909,85,0.0187834283355
916,86,0.0187835053012
918,86,0.0187835053042
923,87,0.0187848184402
927,87,0.0187848185792
928,87,0.0187848186507
930,88,0.0187848192026
933,88,0.0187848192115
934,88,0.018786387126
938,88,0.0187863872471
939,88,0.018789000222
941,89,0.0187890032313
944,89,0.0187892930425
945,89,0.0188866652099
946,89,0.0189160322896
948,89,0.0189160322981
952,90,0.0189160326713
954,90,0.0189161525507
959,90,0.0189161555726
960,91,0.018916155735
966,91,0.018916155735
969,91,0.0189161557366
970,92,0.018916155835
971,92,0.01891615631
972,92,0.0189161568023
973,92,0.0189161572227
978,92,0.0189161588829
980,93,0.018916161474
982,93,0.0189161616942
985,93,0.0189231677113
987,93,0.0189231677129
989,93,0.0189231809229
991,94,0.0189232777791
993,94,0.0189232853933
994,94,0.0189234901386
996,94,0.0189234901417
997,94,0.0189235205047
998,94,0.0189237433968
1000,95,0.0189237433968
1001,95,0.0189237434485
1002,95,0.0189237467685
1003,95,0.0189237494109
1004,95,0.0189242574731
1005,95,0.018924257953
1006,95,0.018924883106
1007,95,0.0189248944345
1009,95,0.0189251726888
1014,96,0.0189251728754
1026,97,0.0189251728795
1028,97,0.0189251728805
1030,98,0.0189251728806
1031,98,0.0189251754375
1035,98,0.0189251996992
1036,98,0.0189252321357
1043,99,0.0189260120248
1057,100,0.0189260580105
1065,101,0.0189260582155
1067,101,0.0189260693834
1072,102,0.0189260698906
1075,102,0.0189260698907
1078,102,0.0189261412077
1079,102,0.0189288915819
1084,103,0.0189289485858
1087,103,0.0189291604067
1088,103,0.0189303876
1096,104,0.0189382467468
1097,104,0.0189382542612
1102,105,0.0189382611404
1106,105,0.0189382611404
1108,105,0.018945392676
1109,105,0.0189453956346
1113,106,0.0189453957036
1120,107,0.018945406869
1121,107,0.0189454068733
1127,107,0.018945411646
1131,108,0.0189454221984
1138,108,0.0189454223037
1145,109,0.0189487104898
1155,110,0.0189487105107
1157,110,0.0189487156158
1158,110,0.0189487156165
1159,110,0.0189487163883
1163,111,0.0189487182096
1164,111,0.0189487214773
1165,111,0.0189487321008
1166,111,0.0189487322424
1171,112,0.0189500241844
1174,112,0.0189500259541
1178,112,0.0189500407785
1184,113,0.0189501286848
1185,113,0.0189501430146
1189,113,0.018950143016
1190,114,0.0189501497015
1193,114,0.0189501497109
1194,114,0.0189501497146
1196,114,0.0189502203782
1201,115,0.018950223737
1202,115,0.0189502832736
1204,115,0.0189502836215
1209,115,0.0189502876965
1210,116,0.0189600884236
1212,116,0.0189601264659
1219,116,0.0189605373688
1220,117,0.0189605376529
1224,117,0.0189605689811
1225,117,0.0189605689901
1227,117,0.0189605789461
1231,118,0.0189607526227
1237,118,0.0189607639537
1238,118,0.0189607639874
1241,119,0.018960787986
1244,119,0.0189616692518
1245,119,0.0189628567888
1249,119,0.018964484138
1250,120,0.0189644843849
1257,120,0.0189644904308
1260,121,0.018964519822
1266,121,0.0189645244498
1268,121,0.0189645244498
1270,122,0.0189645248351
1271,122,0.0189645424734
1274,122,0.0189645435338
1275,122,0.0189645435338
1278,122,0.0189645435339
1279,122,0.0189645435649
1280,123,0.018964543657
1282,123,0.018964564233
1284,123,0.0189645643076
1293,124,0.0189645643077
1294,124,0.0189656630893
1296,124,0.0189657234801
1297,124,0.0189657234821
1298,124,0.018965727849
1299,124,0.0189657280009
1303,125,0.0189661483599
1309,125,0.0189661483836
1310,126,0.0189661572847
1315,126,0.0189706163617
1317,126,0.018970639979
1323,127,0.0189759498642
1327,127,0.0189763661804
1329,127,0.0189763672147
1330,128,0.0189763844852
1331,128,0.0189846874279
1336,128,0.0189846950576
1337,128,0.0189980549375
1340,129,0.0189980657821
1341,129,0.0189980679547
1347,129,0.0189980679547
1348,129,0.0190004641554
1352,130,0.0190004641752
1359,130,0.0190015493964
1364,131,0.0190015927837
1366,131,0.0190015927847
1371,132,0.0190015928432
1379,132,0.0190017112535
1384,133,0.0190017138483
1389,133,0.0190017138484
1404,135,0.0190017144655
1407,135,0.0190017144658
1408,135,0.0190017144704
1409,135,0.0190022591671
1412,136,0.0190022609992
1417,136,0.0190542444095
1421,137,0.0190542453374
1426,137,0.0190548468406
1427,137,0.0190548694813
1430,138,0.0190548699871
1432,138,0.0190564698521
1436,138,0.0190666842737
1444,139,0.019066692069
1454,140,0.0190667377722
1464,141,0.0190688752878
1467,141,0.0190940411164
1473,142,0.0190940411164
1479,142,0.0190944873834
1482,143,0.0190944944476
1488,143,0.0190944944572
1491,144,0.0190944970934
1496,144,0.0190944970963
1506,145,0.019094514282
1507,145,0.0190945173315
1508,145,0.0190945173317
1512,146,0.0190945174047
1517,146,0.019094636444
1519,146,0.019094636445
1521,147,0.0190946365425
1528,147,0.0190946374518
1529,147,0.0190946376765
1533,148,0.0190946399002
1534,148,0.0190946399487
1537,148,0.0190946645253
1538,148,0.0190946647274
1548,149,0.0190949372022
1559,150,0.0190953641542
1560,151,0.0191064237159
1568,151,0.0191064238242
1578,152,0.0191064907973
1588,153,0.0192881150901
1591,154,0.0192882787783
1593,154,0.0192882789325
1595,154,0.0192882789336
1596,154,0.019289394862
1597,154,0.0192894768949
1599,154,0.0192899753818
1600,155,0.0192899919146
1601,155,0.0192899924723
1603,155,0.0192899926758
1604,155,0.0192899931758
1605,155,0.0192899931763
1608,155,0.0192899945511
1612,156,0.0192903044337
1616,156,0.0192903044663
1628,157,0.0192905999313
1631,158,0.0192906091742
1633,158,0.0192906141821
1634,158,0.0192908826214
1636,158,0.0192910679991
1645,159,0.0192910680034
1651,160,0.0192910680044
1656,160,0.0192910680045
1658,160,0.0192910683793
1664,161,0.0192921612823
1677,162,0.0192921612841
1680,163,0.0192921716268
1685,163,0.0192921783904
1686,163,0.019292189721
1691,164,0.0192921900982
1692,164,0.0192942337039
1693,164,0.0192942344558
1701,165,0.0192942344614
1704,165,0.0192945949124
1706,165,0.0192949956116
1708,165,0.0192949956179
1714,166,0.0192949956386
1717,166,0.0192964701516
1722,167,0.0192964701516
1723,167,0.0192964701517
1724,167,0.0192964707127
1726,167,0.0192964707159
1727,167,0.0193070388602
1733,168,0.0193205980939
1738,168,0.0193206318772
1741,169,0.0193206321029
1745,169,0.0193206681385
1751,170,0.0193207051038
1752,170,0.0193207051635
1753,170,0.0193213554971
1755,170,0.0193213622803
1757,170,0.0193213622978
1758,170,0.0193213622978
1760,171,0.0193213622998
1761,171,0.0193214826545
1764,171,0.0193224612986
1765,171,0.0193224738106
1766,171,0.0193224748777
1767,171,0.0193224748786
1775,172,0.0193225144485
1776,172,0.0193225150196
1778,172,0.0193225150196
1780,173,0.0193225150196
1785,173,0.0193303645712
1786,173,0.0193303650987
1787,173,0.019330440951
1792,174,0.0193358503684
1798,174,0.0193358503796
1801,175,0.0193370221055
1803,175,0.0193370274373
